Age,Job_Title,Marital_Status,Education,Balance,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Sub_Num,y
37,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
68,retired,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
66,retired,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
46,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
65,unemployed,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
55,entrepreneur,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
77,retired,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
79,housemaid,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
47,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
53,technician,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
62,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
60,retired,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
37,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
57,management,married,unknown,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
42,unemployed,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
66,retired,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
53,housemaid,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
45,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
54,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
46,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
49,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
30,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
47,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
59,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
60,retired,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
41,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
54,unemployed,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
51,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
58,unemployed,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
36,technician,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
35,management,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
44,entrepreneur,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
28,self-employed,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
35,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
34,housemaid,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
47,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
33,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
40,housemaid,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
36,services,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
59,retired,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
47,entrepreneur,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
56,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
51,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
60,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
45,management,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
53,retired,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
39,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
37,self-employed,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
31,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
33,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
39,unemployed,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
37,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
29,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
48,management,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
38,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
53,unemployed,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
40,admin.,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
58,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
29,entrepreneur,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
38,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
42,unemployed,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
43,entrepreneur,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
52,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
44,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
31,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
45,retired,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
55,unknown,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
59,housemaid,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
51,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
36,management,married,unknown,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
36,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
55,retired,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
39,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
61,housemaid,married,unknown,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
38,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
38,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
39,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
60,technician,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
46,technician,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
60,self-employed,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
53,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
37,self-employed,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
36,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
59,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
59,housemaid,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
42,management,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
57,unemployed,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
39,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
54,entrepreneur,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
42,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
45,housemaid,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
50,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
58,management,married,unknown,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
42,technician,married,unknown,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
40,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
50,blue-collar,married,unknown,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
46,management,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
36,unemployed,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
43,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
43,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
44,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
39,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
59,retired,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
55,technician,married,unknown,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
43,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
44,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
59,retired,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
60,management,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
55,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
60,retired,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
50,housemaid,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
58,housemaid,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
37,student,married,unknown,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
60,housemaid,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
59,retired,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
47,unemployed,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
60,entrepreneur,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
52,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
59,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
57,unemployed,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
40,self-employed,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
54,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
42,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
47,unemployed,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
59,entrepreneur,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
39,entrepreneur,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
46,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
43,management,married,unknown,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
41,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
52,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
41,technician,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
55,retired,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
59,retired,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
57,technician,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
38,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
50,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
58,retired,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
43,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
34,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
52,technician,married,unknown,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
35,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
33,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
38,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
51,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
29,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
33,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
32,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
57,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
44,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
31,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
51,retired,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
32,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
57,management,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
36,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
36,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
43,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
26,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
24,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
46,self-employed,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
28,student,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
33,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
59,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
32,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
32,admin.,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
39,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
31,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
35,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
35,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
37,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
40,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
33,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
43,unemployed,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
40,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
39,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
36,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
37,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
32,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
33,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
47,admin.,married,unknown,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
43,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
60,technician,married,unknown,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
37,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
29,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
31,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
30,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
43,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
29,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
54,retired,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
27,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
41,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
46,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
57,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
42,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
50,management,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
60,retired,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
47,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
33,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
38,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
32,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
39,unemployed,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
38,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
34,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
38,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
32,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
34,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
43,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
31,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
32,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
38,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
26,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
30,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
37,services,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
39,blue-collar,married,unknown,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
37,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
58,retired,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
56,unemployed,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
48,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
43,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
30,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
33,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
24,services,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
28,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
44,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
45,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
56,management,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
37,services,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
40,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
51,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
47,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
35,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
44,housemaid,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
49,housemaid,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
52,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
58,housemaid,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
35,housemaid,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
36,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
39,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
32,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
34,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
59,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
47,housemaid,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
51,self-employed,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
60,housemaid,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
60,entrepreneur,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
31,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
45,blue-collar,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
47,housemaid,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
48,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
34,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
49,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
43,management,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
43,self-employed,married,primary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
34,entrepreneur,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
59,housemaid,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,1,yes
57,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
49,services,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
51,technician,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
54,blue-collar,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
35,admin.,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
56,management,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
35,technician,married,secondary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
47,self-employed,married,tertiary,0,,1,0,3,1,1,311,1.6666666666666667,Lost,0,no
